Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product, Sales ,Quantity,Discount, Profit , Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region
FA-2015-18989,1/9/2023,1/13/2023,4,Standard Class,Fashion,Jeans, $218.0 ,1,0.03, $131.5 , $13.1 ,Medium,TT-0029195,Fuller Eplett,Corporate,Torreón,Coahuila,Mexico,North
FA-2015-19026,1/9/2023,1/13/2023,4,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.03, $123.8 , $12.4 ,Medium,ZO-0029232,Fox D'Ascenzo,Home Office,Maiduguri,Borno,Nigeria,Africa
FA-2015-19027,1/8/2023,1/18/2023,10,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.01, $130.9 , $13.1 ,High,WE-0029233,Ray Crowe,Consumer,Hamadan,Hamadan,Iran,EMEA
FA-2015-19044,1/6/2023,1/7/2023,1,Standard Class,Fashion,Jeans, $218.0 ,1,0.05, $127.1 , $12.7 ,Medium,NI-0029250,Arnold Crestani,Consumer,High Wycombe,England,United Kingdom,North
FA-2015-19052,1/31/2023,2/10/2023,10,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.03, $69.5 , $6.9 ,Medium,IS-0029258,Riley Davis,Corporate,Fort Worth,Texas,United States,Central
FA-2015-19054,1/11/2023,1/16/2023,5,Standard Class,Fashion,Shirts, $196.0 ,1,0.03, $110.1 , $11.0 ,Medium,NG-0029260,Cannon Hwang,Corporate,Istanbul,Istanbul,Turkey,EMEA
FA-2015-19057,1/23/2023,2/1/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.01, $4.2 , $0.4 ,Medium,ER-0029263,Elliott Deggeller,Consumer,Monterrey,Nuevo León,Mexico,North
FA-2015-19069,1/31/2023,2/8/2023,8,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.03, $38.3 , $3.8 ,Medium,ES-0029275,Keller Haines,Home Office,Jackson,Michigan,United States,Central
FA-2015-19080,1/26/2023,1/28/2023,2,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.02, $34.7 , $3.5 ,Low,CK-0029286,Anthony Myrick,Consumer,Mejicanos,San Salvador,El Salvador,Central
FA-2015-19083,1/3/2023,1/6/2023,3,Standard Class,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 ,Medium,RY-0029289,Houston Leatherbury,Consumer,São Paulo,São Paulo,Brazil,South
FA-2015-19091,1/9/2023,1/18/2023,9,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.03, $31.0 , $3.1 ,Medium,EN-0029297,Hodge Moren,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia
FA-2015-19093,1/29/2023,2/3/2023,5,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.05, $90.4 , $9.0 ,Medium,AM-0029299,Bauer Sundaresam,Consumer,Santa Fe,New Mexico,United States,West
FA-2015-19094,1/24/2023,1/25/2023,1,Standard Class,Fashion,Sneakers, $62.0 ,3,0.03, $20.7 , $2.1 ,Medium,TZ-0029300,Casey Mautz,Consumer,New York City,New York,United States,East
FA-2015-19102,1/20/2023,1/24/2023,4,Standard Class,Fashion,Casula Shoes, $122.0 ,2,0.01, $39.6 , $4.0 ,Medium,ER-0029308,Hardy Greer,Corporate,Offenbach,Hesse,Germany,Central
FA-2015-19116,1/6/2023,1/12/2023,6,Standard Class,Fashion,Sneakers, $62.0 ,5,0.02, $12.4 , $1.2 ,High,UM-0029322,Davenport Mitchum,Corporate,Zapopan,Jalisco,Mexico,North
FA-2015-19121,1/12/2023,1/22/2023,10,Standard Class,Fashion,Jeans, $218.0 ,4,0.04, $103.1 , $10.3 ,High,EY-0029327,Ellison Shifley,Consumer,Trier,Rhineland-Palatinate,Germany,Central
FA-2015-19125,1/2/2023,1/11/2023,9,Standard Class,Fashion,Running Shoes, $224.0 ,1,0.02, $139.5 , $14.0 ,Medium,IZ-0029331,Gill Kriz,Consumer,Sydney,New South Wales,Australia,Oceania
FA-2015-19138,1/12/2023,1/15/2023,3,Standard Class,Fashion,Sneakers, $62.0 ,4,0.04, $15.5 , $1.6 ,Medium,NI-0029344,Blanchard Vittorini,Consumer,Zaria,Kaduna,Nigeria,Africa
FA-2015-19152,1/8/2023,1/15/2023,7,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.04, $148.2 , $14.8 ,High,KE-0029358,Frank Ludtke,Home Office,Tlalpan,Distrito Federal,Mexico,North
FA-2015-19161,1/24/2023,1/29/2023,5,Standard Class,Fashion,Titak watch, $228.0 ,2,0.01, $143.4 , $14.3 ,Medium,AM-0029367,Lucas Gillingham,Home Office,Bandung,Jawa Barat,Indonesia,Southeast Asia
FA-2015-19170,1/15/2023,1/23/2023,8,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.03, $107.4 , $10.7 ,Medium,ZO-0029376,Fox D'Ascenzo,Home Office,Montes Claros,Minas Gerais,Brazil,South
FA-2015-19184,1/17/2023,1/25/2023,8,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.03, $64.7 , $6.5 ,Low,OK-0029390,Lewis Ashbrook,Corporate,Kigali,Kigali,Rwanda,Africa
FA-2015-19186,1/23/2023,1/27/2023,4,Standard Class,Fashion,Shirts, $196.0 ,2,0.03, $104.2 , $10.4 ,Medium,NA-0029392,Wilkerson Medina,Consumer,Khouribga,Chaouia-Ouardigha,Morocco,Africa
FA-2015-19187,1/19/2023,1/27/2023,8,Standard Class,Fashion,Jeans, $218.0 ,1,0.05, $127.1 , $12.7 ,Medium,SS-0029393,Mays Weiss,Consumer,Guantánamo,Guantánamo,Cuba,Caribbean
FA-2015-19205,1/19/2023,1/26/2023,7,Standard Class,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 ,Medium,NK-0029411,Randolph Sink,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean
FA-2015-19208,1/21/2023,1/23/2023,2,Standard Class,Fashion,Shirts, $196.0 ,1,0.04, $108.2 , $10.8 ,Low,IN-0029414,Carson Martin,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-19213,1/26/2023,2/4/2023,9,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.03, $123.8 , $12.4 ,Medium,LO-0029419,Sanford Zydlo,Corporate,Bressuire,Poitou-Charentes,France,Central
FA-2015-19225,1/17/2023,1/21/2023,4,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.05, $79.8 , $8.0 ,Medium,EE-0029431,Briggs Lee,Consumer,Dos Quebradas,Risaralda,Colombia,South
FA-2015-19254,1/24/2023,2/3/2023,10,Standard Class,Fashion,Suits, $109.0 ,1,0.05, $23.6 , $2.4 ,Medium,WD-0029460,Montgomery Dowd,Consumer,Puebla,Puebla,Mexico,North
FA-2015-19301,1/17/2023,1/24/2023,7,Standard Class,Fashion,Running Shoes, $224.0 ,5,0.02, $121.6 , $12.2 ,Low,NS-0029507,Vega Hopkins,Corporate,Milwaukee,Wisconsin,United States,Central
FA-2015-19304,1/29/2023,2/5/2023,7,Standard Class,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 ,Medium,RI-0029510,Clay Molinari,Home Office,Lagos,Lagos,Nigeria,Africa
FA-2015-19318,1/10/2023,1/18/2023,8,Standard Class,Fashion,Shirts, $196.0 ,3,0.05, $86.6 , $8.7 ,Medium,UN-0029524,Woods Calhoun,Consumer,Monroe,Louisiana,United States,South
FA-2015-19321,1/19/2023,1/25/2023,6,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 ,Medium,AN-0029527,Blevins Thurman,Consumer,Jacksonville,Florida,United States,South
FA-2015-19323,1/24/2023,1/30/2023,6,Standard Class,Fashion,Running Shoes, $224.0 ,4,0.04, $108.2 , $10.8 ,Medium,ON-0029529,Wilson Anderson,Home Office,Cairo,Al Qahirah,Egypt,Africa
FA-2015-19331,1/21/2023,1/30/2023,9,Standard Class,Fashion,Suits, $109.0 ,3,0.04, $15.9 , $1.6 ,Medium,MI-0029537,Hurst Shami,Consumer,Vinnytsya,Vinnytsya,Ukraine,EMEA
FA-2015-19339,1/15/2023,1/17/2023,2,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.02, $163.0 , $16.3 ,Medium,CK-0029545,Maynard Selesnick,Corporate,Stockholm,Stockholm,Sweden,North
FA-2015-19349,1/28/2023,2/7/2023,10,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.01, $74.2 , $7.4 ,Medium,AN-0029555,Watson Bowman,Consumer,Lagos,Lagos,Nigeria,Africa
FA-2015-19352,1/17/2023,1/24/2023,7,Standard Class,Fashion,Jeans, $218.0 ,5,0.02, $116.2 , $11.6 ,Medium,DE-0029558,Watts Gnade,Home Office,Paris,Ile-de-France,France,Central
FA-2015-19359,1/25/2023,2/2/2023,8,Standard Class,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 ,Medium,NG-0029565,Wiley Pölking,Consumer,Mannheim,Baden-Württemberg,Germany,Central
FA-2015-19371,1/4/2023,1/12/2023,8,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.02, $63.1 , $6.3 ,Medium,RE-0029577,Singleton Mcclure,Consumer,Lattes,Languedoc-Roussillon,France,Central
FA-2015-19382,1/13/2023,1/16/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.03, $55.2 , $5.5 ,Medium,AN-0029588,Morrison Edelman,Consumer,San Miguelito,Panama,Panama,Central
FA-2015-19425,1/18/2023,1/24/2023,6,Standard Class,Fashion,Titak watch, $228.0 ,3,0.02, $134.3 , $13.4 ,Medium,TE-0029631,Jackson Applegate,Corporate,Palma Soriano,Santiago de Cuba,Cuba,Caribbean
FA-2015-19435,1/23/2023,1/28/2023,5,Standard Class,Fashion,Sneakers, $62.0 ,4,0.04, $15.5 , $1.6 ,Medium,ER-0029641,Strong Schoenberger,Corporate,Westonaria,Gauteng,South Africa,Africa
FA-2015-19439,1/1/2023,1/8/2023,7,Standard Class,Fashion,Shirts, $196.0 ,1,0.05, $106.2 , $10.6 ,Medium,ON-0029645,Higgins Huston,Home Office,Lome,Maritime,Togo,Africa
FA-2015-19460,1/20/2023,1/23/2023,3,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.03, $145.7 , $14.6 ,Medium,DY-0029666,Mccarthy Kennedy,Home Office,Tabuk,Tabuk,Saudi Arabia,EMEA
FA-2015-19461,1/29/2023,2/1/2023,3,Standard Class,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 ,Medium,DT-0029667,Lawrence Degenhardt,Corporate,Baku,Baki,Azerbaijan,EMEA
FA-2015-19464,1/26/2023,2/4/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.04, $1.6 , $0.2 ,Low,EE-0029670,Briggs Lee,Consumer,David,Chiriquí,Panama,Central
FA-2015-19479,1/29/2023,1/31/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,4,0.04, $15.5 , $1.6 ,Medium,EZ-0029685,Carr Dominguez,Corporate,Pretoria,Gauteng,South Africa,Africa
FA-2015-19493,1/25/2023,1/28/2023,3,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.05, $155.6 , $15.6 ,Medium,IN-0029699,Waters Lampkin,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia
FA-2015-19496,1/6/2023,1/13/2023,7,Standard Class,Fashion,Suits, $109.0 ,3,0.03, $19.2 , $1.9 ,High,GE-0029702,Contreras Paige,Home Office,New York City,New York,United States,East
FA-2015-19534,1/11/2023,1/18/2023,7,Standard Class,Fashion,Sneakers, $62.0 ,5,0.05, $12.4 , $1.2 ,Medium,CH-0029740,May Französisch,Consumer,Lisbon,Lisboa,Portugal,South
FA-2015-19541,1/4/2023,1/10/2023,6,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.02, $28.3 , $2.8 ,High,DE-0029747,Watts Gnade,Home Office,San Francisco,California,United States,West
FA-2015-19576,1/21/2023,1/26/2023,5,Standard Class,Fashion,Running Shoes, $224.0 ,4,0.01, $135.0 , $13.5 ,Medium,EN-0029782,Rodriguez Arntzen,Consumer,Turku,Finland Proper,Finland,North
FA-2015-19579,1/19/2023,1/21/2023,2,Standard Class,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 ,Medium,ON-0029785,Henderson Braxton,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia
FA-2015-19597,1/16/2023,1/17/2023,1,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.05, $23.7 , $2.4 ,High,LL-0029803,Leblanc Spruell,Consumer,Manila,National Capital,Philippines,Southeast Asia
FA-2015-19611,1/24/2023,2/1/2023,8,Standard Class,Fashion,Sneakers, $62.0 ,4,0.03, $15.5 , $1.6 ,Medium,IN-0029817,Torres Blumstein,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central
FA-2015-19614,1/17/2023,1/18/2023,1,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.03, $153.1 , $15.3 ,Medium,RR-0029820,Underwood Mcgarr,Home Office,Pesaro,Marche,Italy,South
FA-2015-19638,1/24/2023,1/27/2023,3,Standard Class,Fashion,Jeans, $218.0 ,5,0.01, $127.1 , $12.7 ,Medium,UM-0029844,Davenport Mitchum,Corporate,Geelong,Victoria,Australia,Oceania
FA-2015-19650,1/13/2023,1/20/2023,7,Standard Class,Fashion,Suits, $109.0 ,1,0.02, $26.8 , $2.7 ,Low,EL-0029856,Shaffer O'Connel,Corporate,Victoria,Tamaulipas,Mexico,North
FA-2015-19657,1/29/2023,2/5/2023,7,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.05, $39.3 , $3.9 ,Medium,ER-0029863,Meadows Wiener,Consumer,Viersen,North Rhine-Westphalia,Germany,Central
FA-2015-19666,1/26/2023,2/2/2023,7,Standard Class,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 ,Medium,RT-0029872,Durham Stugart,Corporate,Lancaster,Pennsylvania,United States,East
FA-2015-19690,1/6/2023,1/11/2023,5,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.05, $55.2 , $5.5 ,High,NS-0029896,Aguilar Hopkins,Consumer,Panevezys,Panevezys,Lithuania,EMEA
FA-2015-19700,1/24/2023,1/28/2023,4,Standard Class,Fashion,Titak watch, $228.0 ,2,0.05, $125.2 , $12.5 ,Low,CH-0029906,Russell Buch,Home Office,Dos Hermanas,Andalusía,Spain,South
FA-2015-19717,1/4/2023,1/11/2023,7,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.03, $2.5 , $0.2 ,Medium,IS-0029923,Saunders Kotsonis,Consumer,Baghdad,Baghdad,Iraq,EMEA
FA-2015-19723,1/12/2023,1/14/2023,2,Standard Class,Fashion,Fossil Watch, $159.0 ,1,0.05, $71.1 , $7.1 ,Medium,ON-0029929,Doyle Knutson,Home Office,Indaial,Santa Catarina,Brazil,South
FA-2015-19724,1/6/2023,1/10/2023,4,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.02, $163.0 , $16.3 ,Low,DE-0029930,Sutton Gerbode,Home Office,Piedecuesta,Santander,Colombia,South
FA-2015-19733,1/10/2023,1/13/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 ,Medium,IE-0029939,Olson Currie,Home Office,Leshan,Sichuan,China,North Asia
FA-2015-19742,1/26/2023,2/4/2023,9,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.05, $90.4 , $9.0 ,High,AN-0029948,Powell Brennan,Corporate,Ananindeua,Pará,Brazil,South
FA-2015-19750,1/12/2023,1/20/2023,8,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.02, $28.3 , $2.8 ,Medium,AN-0029956,Hughes Brockman,Consumer,Emmen,Drenthe,Netherlands,Central
FA-2015-19754,1/7/2023,1/17/2023,10,Standard Class,Fashion,Sneakers, $62.0 ,3,0.04, $20.7 , $2.1 ,High,LL-0029960,Bradshaw Swindell,Corporate,Chicago,Illinois,United States,Central
FA-2015-19764,1/13/2023,1/20/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.04, $98.9 , $9.9 ,Medium,OX-0029970,Hudson Cox,Home Office,La Ceiba,Atlántida,Honduras,Central
FA-2015-19772,1/21/2023,1/29/2023,8,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.02, $3.3 , $0.3 ,Medium,IO-0029978,Baker Barcio,Corporate,Liaoyuan,Jilin,China,North Asia
FA-2015-19791,1/25/2023,1/30/2023,5,Standard Class,Fashion,Shirts, $196.0 ,1,0.04, $108.2 , $10.8 ,Medium,TT-0029997,Larsen Patt,Consumer,Manila,National Capital,Philippines,Southeast Asia
FA-2015-19795,1/24/2023,1/26/2023,2,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.01, $38.3 , $3.8 ,Medium,LL-0030001,Fischer O'Donnell,Home Office,Chongqing,Chongqing,China,North Asia
FA-2015-19814,1/27/2023,1/28/2023,1,Standard Class,Fashion,Jeans, $218.0 ,5,0.01, $127.1 , $12.7 ,High,DT-0030020,Blake Kastensmidt,Home Office,Ravenna,Emilia-Romagna,Italy,South
FA-2015-19830,1/22/2023,1/24/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.05, $111.7 , $11.2 ,High,TZ-0030036,Rivas Voltz,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-19836,1/13/2023,1/17/2023,4,Standard Class,Fashion,Jeans, $218.0 ,1,0.04, $129.3 , $12.9 ,Medium,ER-0030042,Whitehead Pelletier,Corporate,Hangzhou,Zhejiang,China,North Asia
FA-2015-19838,1/7/2023,1/14/2023,7,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.03, $2.5 , $0.2 ,High,ON-0030044,Roman Monton,Consumer,Hobart,Tasmania,Australia,Oceania
FA-2015-19849,1/16/2023,1/18/2023,2,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.05, $0.8 , $0.1 ,Medium,RT-0030055,Bowen Hart,Consumer,Qom,Qom,Iran,EMEA
FA-2015-19885,1/29/2023,2/1/2023,3,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.01, $124.5 , $12.4 ,Low,ER-0030091,Holland Foster,Corporate,Toulouse,Midi-Pyrénées,France,Central
FA-2015-19898,1/26/2023,1/30/2023,4,Standard Class,Fashion,Titak watch, $228.0 ,5,0.05, $91.0 , $9.1 ,Medium,ER-0030104,Williamson Dryer,Corporate,Presidente Dutra,Maranhão,Brazil,South
FA-2015-19907,1/23/2023,1/30/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.02, $111.7 , $11.2 ,Medium,CE-0030113,Kane Wallace,Home Office,Tokyo,Tokyo,Japan,North Asia
FA-2015-19941,1/4/2023,1/6/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,1,0.01, $62.0 , $6.2 ,High,TT-0030147,Nelson Barnett,Consumer,Umraniye,Istanbul,Turkey,EMEA
FA-2015-19989,1/8/2023,1/15/2023,7,Standard Class,Fashion,Shirts, $196.0 ,2,0.04, $100.3 , $10.0 ,High,NI-0030195,Blanchard Vittorini,Consumer,León,Guanajuato,Mexico,North
FA-2015-20006,1/14/2023,1/16/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.04, $116.0 , $11.6 ,Medium,NG-0030212,Strickland Hwang,Corporate,Lahore,Punjab,Pakistan,Central Asia
FA-2015-20019,1/22/2023,1/27/2023,5,Standard Class,Fashion,Titak watch, $228.0 ,2,0.03, $134.3 , $13.4 ,Medium,ON-0030225,Daniel Harton,Corporate,Valinhos,São Paulo,Brazil,South
FA-2015-20047,1/5/2023,1/15/2023,10,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.04, $28.3 , $2.8 ,Medium,EY-0030253,Ruiz Darley,Corporate,New York City,New York,United States,East
FA-2015-20075,1/20/2023,1/21/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.01, $72.6 , $7.3 ,Medium,AN-0030281,Sanchez Bergman,Corporate,Natal,Rio Grande do Norte,Brazil,South
FA-2015-20092,1/25/2023,2/4/2023,10,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.04, $27.4 , $2.7 ,Medium,NI-0030298,Simpson Catini,Consumer,Warsaw,Masovia,Poland,EMEA
FA-2015-20096,1/14/2023,1/23/2023,9,Standard Class,Fashion,Titak watch, $228.0 ,4,0.04, $111.5 , $11.2 ,Medium,EY-0030302,Carpenter Decherney,Corporate,Basra,Al Basrah,Iraq,EMEA
FA-2015-20104,1/13/2023,1/17/2023,4,Standard Class,Fashion,Running Shoes, $224.0 ,4,0.04, $108.2 , $10.8 ,Medium,ON-0030310,Quinn Karlsson,Consumer,Elx,Valenciana,Spain,South
FA-2015-20118,1/31/2023,2/3/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,2,0.04, $129.8 , $13.0 ,High,AM-0030324,Barry Willingham,Corporate,Nicolás Romero,México,Mexico,North
FA-2015-20128,1/28/2023,1/30/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,5,0.03, $12.4 , $1.2 ,Medium,ND-0030334,Henry Chand,Consumer,Bharatpur,Rajasthan,India,Central Asia
FA-2015-20134,1/5/2023,1/12/2023,7,Standard Class,Fashion,Suits, $109.0 ,3,0.03, $19.2 , $1.9 ,Medium,EY-0030340,Weaver Decherney,Consumer,Oshawa,Ontario,Canada,Canada
FA-2015-20144,1/14/2023,1/18/2023,4,Standard Class,Fashion,Jeans, $218.0 ,3,0.04, $111.8 , $11.2 ,Medium,AY-0030350,Wolf Murray,Corporate,Atlixco,Puebla,Mexico,North
FA-2015-20160,1/31/2023,2/4/2023,4,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.05, $79.8 , $8.0 ,High,CH-0030366,Johnston Ducich,Consumer,Lagos,Lagos,Nigeria,Africa
FA-2015-20161,1/8/2023,1/13/2023,5,Standard Class,Fashion,Sneakers, $62.0 ,2,0.02, $31.0 , $3.1 ,Medium,EN-0030367,Ramsey Hansen,Consumer,Novo Cruzeiro,Minas Gerais,Brazil,South
FA-2015-20163,1/22/2023,1/30/2023,8,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.03, $64.7 , $6.5 ,Medium,ER-0030369,Diaz Bühler,Home Office,Zihuatanejo,Guerrero,Mexico,North
FA-2015-20201,1/22/2023,1/26/2023,4,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.03, $21.3 , $2.1 ,Medium,ON-0030407,James Bolton,Consumer,Raleigh,North Carolina,United States,South
FA-2015-20206,1/24/2023,1/30/2023,6,Standard Class,Fashion,Titak watch, $228.0 ,4,0.04, $111.5 , $11.2 ,Medium,MS-0030412,Benson Harms,Corporate,London,Ontario,Canada,Canada
FA-2015-20223,1/25/2023,1/28/2023,3,Standard Class,Fashion,Sports Wear, $85.0 ,5,0.04, $17.0 , $1.7 ,Medium,PO-0030429,Gallagher Ocampo,Corporate,Auckland,Auckland,New Zealand,Oceania
FA-2015-20234,1/8/2023,1/18/2023,10,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.01, $2.5 , $0.2 ,Medium,LD-0030440,Medina Fjeld,Home Office,Cologne,North Rhine-Westphalia,Germany,Central
FA-2015-20237,1/1/2023,1/3/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.04, $124.5 , $12.4 ,Medium,LY-0030443,Floyd Kelly,Consumer,Qitaihe,Heilongjiang,China,North Asia
FA-2015-20243,1/21/2023,1/23/2023,2,Standard Class,Fashion,Jeans, $218.0 ,2,0.04, $120.6 , $12.1 ,Medium,IN-0030449,Welch Fein,Corporate,Seattle,Washington,United States,West
FA-2015-20244,1/13/2023,1/14/2023,1,Standard Class,Fashion,Suits, $109.0 ,5,0.03, $12.7 , $1.3 ,High,TT-0030450,Nelson Barnett,Consumer,Istanbul,Istanbul,Turkey,EMEA
FA-2015-20282,1/27/2023,2/2/2023,6,Standard Class,Fashion,Sneakers, $62.0 ,4,0.03, $15.5 , $1.6 ,Medium,LE-0030488,Chandler Hale,Corporate,Manchester,England,United Kingdom,North
FA-2015-20290,1/25/2023,1/26/2023,1,Standard Class,Fashion,Casula Shoes, $122.0 ,5,0.04, $17.6 , $1.8 ,High,IE-0030496,Schultz Guthrie,Consumer,Silivri,Istanbul,Turkey,EMEA
FA-2015-20292,1/31/2023,2/7/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.05, $79.8 , $8.0 ,Medium,RY-0030498,Randall Murry,Corporate,Minna,Niger,Nigeria,Africa
FA-2015-20303,1/8/2023,1/17/2023,9,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.03, $120.2 , $12.0 ,Medium,ER-0030509,Marquez Miller,Home Office,Medan,Sumatera Utara,Indonesia,Southeast Asia
FA-2015-20306,1/12/2023,1/22/2023,10,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.05, $47.2 , $4.7 ,Medium,ON-0030512,Middleton Thornton,Home Office,Bloomington,Indiana,United States,Central
FA-2015-20309,1/15/2023,1/25/2023,10,Standard Class,Fashion,Jeans, $218.0 ,1,0.04, $129.3 , $12.9 ,Medium,RY-0030515,Garrett Farry,Consumer,Haifa,Haifa,Israel,EMEA
FA-2015-20368,1/16/2023,1/21/2023,5,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.03, $123.8 , $12.4 ,High,LL-0030574,Marshall Carroll,Consumer,Nelson,Nelson,New Zealand,Oceania
FA-2015-20378,1/21/2023,1/31/2023,10,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.01, $40.8 , $4.1 ,Medium,LL-0030584,Leblanc Spruell,Consumer,Moa,Holguín,Cuba,Caribbean
FA-2015-20524,1/13/2023,1/18/2023,5,Standard Class,Fashion,Sneakers, $62.0 ,4,0.03, $15.5 , $1.6 ,Low,AN-0030730,Powell Brennan,Corporate,Grenoble,Rhône-Alpes,France,Central
FA-2015-20525,1/9/2023,1/10/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,3,0.04, $120.6 , $12.1 ,Medium,NG-0030731,Garcia Armstrong,Consumer,Shantou,Guangdong,China,North Asia
FA-2015-20529,1/26/2023,1/31/2023,5,Standard Class,Fashion,Jeans, $218.0 ,2,0.04, $120.6 , $12.1 ,High,OD-0030735,Farmer Hood,Consumer,Austin,Texas,United States,Central
FA-2015-20561,1/20/2023,1/27/2023,7,Standard Class,Fashion,Shirts, $196.0 ,1,0.02, $112.1 , $11.2 ,Medium,CH-0030767,Meyer Ducich,Home Office,San Cristóbal de Las Casas,Chiapas,Mexico,North
FA-2015-20562,1/19/2023,1/26/2023,7,Standard Class,Fashion,Jeans, $218.0 ,4,0.03, $111.8 , $11.2 ,Medium,LL-0030768,Webb Castell,Corporate,Magdeburg,Saxony-Anhalt,Germany,Central
FA-2015-20578,1/1/2023,1/4/2023,3,Standard Class,Fashion,Formal Shoes, $213.0 ,3,0.03, $113.8 , $11.4 ,Medium,IS-0030784,Gilmore Norris,Home Office,Tulsa,Oklahoma,United States,Central
FA-2015-20619,1/6/2023,1/13/2023,7,Standard Class,Fashion,Sports Wear, $85.0 ,5,0.05, $17.0 , $1.7 ,Medium,LL-0030825,Campbell Bell,Corporate,Raipur,Uttarakhand,India,Central Asia
FA-2015-20671,1/26/2023,1/28/2023,2,Standard Class,Fashion,Shirts, $196.0 ,1,0.05, $106.2 , $10.6 ,Medium,ON-0030877,Perez Barton,Home Office,Onitsha,Anambra,Nigeria,Africa
FA-2015-20677,1/29/2023,2/3/2023,5,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.05, $90.4 , $9.0 ,Medium,LL-0030883,Giles Turnell,Consumer,Buenos Aires,Buenos Aires,Argentina,South
